receiver,num_users,ebno_db,ber,bler,nmse,bit_errors,num_bits,block_errors,num_blocks,num_batches_run,mc_stop_reason,target_bler_floor,bler_zero_error_upper_bound,ber_zero_error_upper_bound,point_elapsed_s,data_elapsed_s,receiver_elapsed_s,receiver_ms_per_batch,receiver_ms_per_frame,reliable_ber,reliable_bler,gpu_mem_gib,gpu_peak_gib,variant,dmrs_case,seed,training_seed,evaluation_seed,chunk_idx,chunk_batches_requested,receiver_microbatch_size,checkpoint_path,chunk_output_dir,chunk_curves_path
upair5g_lmmse,4,3.0,0.0,0.0,,0,15237120,0,5120,20,global_stop,1e-05,0.0005859375,1.968876008064516e-07,157.03932027798146,60.14743549283594,78.03938538208604,3901.969269104302,15.24206745743868,False,False,12.183328866958618,12.37860870361328,no_prompt_film_d256_b4_r2,1dmrs,7,7,4156115,24,20,8,/lustre10/scratch/rsadve1/NewAblations_Fabel/TWC_plots_comprehensive/runs_rx16/seed7/1dmrs/no_prompt_film_d256_b4_r2/checkpoints/best.weights.h5,/home/rsadve1/links/scratch/NewAblations_Fabel/_gen_ds1p5_chunks/no_prompt_film_d256_b4_r2_u4_upair5g_lmmse_ebno3p0_chunk0024_m8_b20,/home/rsadve1/links/scratch/NewAblations_Fabel/_gen_ds1p5_chunks/no_prompt_film_d256_b4_r2_u4_upair5g_lmmse_ebno3p0_chunk0024_m8_b20/metrics/curves.csv
